model,layer_index,layer_ordinal,relative_depth,estimator,raw_or_pc,partition_idx,group_a,group_b,is_canonical_wei,S_group_a,S_group_b,S_between,delta_group_a,delta_group_b,T,rank
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.19547714789708456,0.5147249599297842,0.4362213694387012,-0.24074422154161665,0.07850359049108296,-0.08112031552526683,8
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,raw,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.5010964373747507,0.3295848220586777,0.3960616522365146,0.10503478513823611,-0.06647683017783695,0.019278977480199577,4
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,placebo_calibrated,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.42237769067287445,0.2276529415200154,0.1478992079695066,0.27447848270336783,0.0797537335505088,0.17711610812693832,1
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,placebo_calibrated,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.35647860169410706,0.26880673815806705,0.15614763874974516,0.2003309629443619,0.11265909940832189,0.15649503117634186,2
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.43141867717107135,0.07611027546226978,0.19539976782268947,0.23601890934838188,-0.11928949236041969,0.058364708493981066,3
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.383652001619339,0.11030318836371104,0.19992435537278652,0.18372764624655247,-0.08962116700907548,0.0470532396187385,4
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.15333726008733115,0.30385475357373554,0.2121787474801143,-0.058841487392783165,0.09167600609362123,0.016417259350419017,5
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.19421003262201944,0.07709098793566227,0.2741424118479093,-0.07993237922588983,-0.197051423912247,-0.13849190156906843,10
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.1616561139623324,0.12649665772914886,0.2685251614699761,-0.10686904750764373,-0.14202850374082726,-0.12444877562423551,9
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.17219911515712738,0.16213295608758926,0.2531320616188977,-0.0809329464617703,-0.09099910553130841,-0.08596602599653935,7
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.11099787491063277,0.18289130429426828,0.2666130256321695,-0.1556151507215367,-0.0837217213379012,-0.11966843602971897,8
Qwen2.5-7B-Instruct,1,2,0.037037037037037035,trimmed_mean,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.32449448108673096,0.1287513722976049,0.21349413423902458,0.11100034684770638,-0.08474276194141969,0.013128792453143356,6
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.7477256655693054,0.31763208160797757,0.4064628978570302,0.3412627677122752,-0.08883081624905265,0.1262159757316113,1
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.4371950725714366,0.5625783602396647,0.4283243359790908,0.008870736592345774,0.13425402426057387,0.07156238042645979,2
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.6892779866854349,0.2126085882385572,0.4609532886081272,0.22832469807730776,-0.24834470036957,-0.010010001146131098,6
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.5691569745540619,0.3439269959926605,0.4572208234005504,0.11193615115351147,-0.1132938274078899,-0.0006788381271892185,5
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.36786991357803345,0.584458589553833,0.44413931253883576,-0.07626939896080231,0.14031927701499725,0.032024939027097465,4
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.6058464845021566,0.2203824743628502,0.4861724939611223,0.11967399054103434,-0.2657900195982721,-0.07305801452861888,9
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.47811785340309143,0.3440932631492615,0.4875117747320069,-0.009393921328915478,-0.14341851158274543,-0.07640621645583046,10
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,raw,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.34002384543418884,0.5100367069244385,0.4782286294632488,-0.13820478402905995,0.03180807746118969,-0.05319835328393513,7
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.21030799796183905,0.6317602793375651,0.48089272114965653,-0.27058472318781746,0.15086755818790853,-0.05985858249995446,8
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,raw,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.573293517033259,0.3926931122938792,0.4395866038070785,0.13370691322618056,-0.04689349151319927,0.043406710856490616,3
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,placebo_calibrated,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.4090667913357417,0.1797689994176229,0.11410375601715511,0.2949630353185866,0.06566524340046778,0.18031413935952717,1
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,placebo_calibrated,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.28768238176902133,0.24963695307572684,0.13127590798669392,0.15640647378232742,0.11836104508903292,0.13738375943568015,2
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.36913277208805084,0.01865678032239278,0.18111916879812875,0.1880136032899221,-0.16246238847573596,0.012775607407093048,6
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.31381333867708844,0.09328757723172505,0.17468204763200548,0.13913129104508296,-0.08139447040028043,0.028868410322401256,5
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.13812172412872314,0.28624576578537625,0.16892652296357685,-0.03080479883485371,0.1173192428217994,0.043257221993472844,4
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.18695342540740967,0.02264690399169922,0.2405155764685737,-0.05356215106116402,-0.21786867247687447,-0.13571541176901925,10
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.12761062135299048,0.09325433025757472,0.23676070239808825,-0.10915008104509777,-0.14350637214051354,-0.12632822659280565,9
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.11309297382831573,0.14003881563742956,0.22600508977969488,-0.11291211595137915,-0.08596627414226532,-0.09943919504682222,7
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.04602579524119695,0.20292186737060547,0.22739979873100916,-0.1813740034898122,-0.024477931360403687,-0.10292596742510794,8
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,mean,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.30108245462179184,0.14554796367883682,0.16150554683473375,0.13957690778705809,-0.01595758315589693,0.06180966231558058,3
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.7438252568244934,0.32338813319802284,0.405831762486034,0.33799349433845943,-0.08244362928801113,0.12777493252522415,1
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.4433276603619258,0.5604756077130636,0.4269684698018763,0.016359190560049475,0.1335071379111873,0.07493316423561835,2
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.6837146878242493,0.2184541362027327,0.4608466178178787,0.22286807000637054,-0.242392481615146,-0.009762205804387747,6
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.5639411012331644,0.3484790126482646,0.4574295211997297,0.10651158003343475,-0.1089505085514651,-0.0012194642590152016,5
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.3716726154088974,0.5818364421526591,0.44373320663968724,-0.07206059123078984,0.13810323551297182,0.03302132214109099,4
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.5980545282363892,0.2258098560074965,0.4869480977455775,0.11110643049081165,-0.261138241738081,-0.0750159056236347,9
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.47150226434071857,0.34905605514844257,0.48805011933048564,-0.016547854989767075,-0.13899406418204308,-0.07777095958590508,10
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,raw,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.3429185797770818,0.5082589785257975,0.4778437063925796,-0.13492512661549783,0.030415272133217874,-0.05225492724113995,7
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.21233512833714485,0.6274739901224772,0.48163318634033203,-0.2692980580031872,0.14584080378214515,-0.06172862711052102,8
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,raw,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.5657901565233866,0.39852051933606464,0.44013266720705563,0.12565748931633097,-0.04161214787099099,0.04202267072267002,3
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.4081789056460063,0.1849234588444233,0.11734858858916494,0.29083031705684137,0.06757487025525835,0.17920259365604987,1
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.2884906182686488,0.2557649426162243,0.13363085645768377,0.15485976181096503,0.12213408615854052,0.1384969239847528,2
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.3705948243538539,0.02383504683772723,0.18357275302211443,0.18702207133173945,-0.1597377061843872,0.013642182573676137,6
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.31399603684743244,0.09919981782635053,0.1773174251947138,0.13667861165271863,-0.07811760736836328,0.029280502142177672,5
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.13773237417141596,0.28881315886974335,0.17286753240558836,-0.0351351582341724,0.11594562646415499,0.04040523411499128,4
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.18910797437032065,0.02615465720494588,0.24329516622755262,-0.054187191857231976,-0.21714050902260673,-0.13566385043991935,10
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.13051573559641838,0.09952597692608833,0.2383688059118059,-0.10785307031538752,-0.13884282898571756,-0.12334794965055254,9
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.11769569292664528,0.145272146910429,0.22739343014028338,-0.1096977372136381,-0.08212128322985437,-0.09590951022174624,7
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.048466006914774575,0.208006019393603,0.2295587013165156,-0.18109269440174103,-0.021552681922912598,-0.10132268816232681,8
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,median,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.2994066079457601,0.14491251856088638,0.16694300125042597,0.1324636066953341,-0.022030482689539582,0.05521656200289726,3
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.7441304127375284,0.3188734234621127,0.40376989046732586,0.3403605222702026,-0.08489646700521314,0.12773202763249475,1
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.4389660159746806,0.558914065361023,0.42547780875530505,0.013488207219375548,0.1334362566057179,0.07346223191254675,2
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.6850672960281372,0.21314908874531588,0.4586990409427219,0.2263682550854153,-0.24554995219740602,-0.009590848555995346,6
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.5644703507423401,0.34393147627512616,0.45530389352805084,0.10916645721428925,-0.11137241725292468,-0.0011029800193176897,5
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.36800584693749744,0.5805710951487223,0.441912188505133,-0.07390634156763554,0.13865890664358932,0.03237628253797692,4
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.6000731388727824,0.22077213041484356,0.48448941277133095,0.1155837261014514,-0.2637172823564874,-0.074066778127518,9
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.4722159504890442,0.34429427484671277,0.4859344274219539,-0.013718476932909729,-0.14164015257524115,-0.07767931475407541,10
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.3397309134403865,0.5056349436442057,0.47631588350567555,-0.13658497006528908,0.02931906013853014,-0.0536329549633795,7
Qwen2.5-7B-Instruct,2,3,0.07407407407407407,trimmed_mean,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.2097211411843697,0.6270045042037964,0.4791959540711509,-0.2694748128867812,0.1478085501326455,-0.06083313137706786,8
